collectTime,inverter_state,inv_temperature,a_i,a_u,ab_u,active_power,b_i,b_u,bc_u,c_i,c_u,ca_u,mppt_power,pv1_i,pv1_u,efficiency,temperature_2m,diffuse_radiation,global_tilted_irradiance,wind_speed_10m,precipitation
2025-05-09 06:00:00,512,19.7,0.712,243.9,420.1,0.481,0.713,242.6,419.6,0.708,242.4,422.3,0.582,0.12,663.1,82.58,10.25,15.0,30.690952,4.1046314,0.0
2025-05-09 06:05:00,512,20.2,0.712,243.5,419.5,0.622,0.713,242.2,418.9,0.708,241.9,421.7,0.758,0.14,675.6,82.11,10.366667,19.666666,45.54299,4.0344195,0.0
2025-05-09 06:10:00,512,20.5,1.194,242.6,418.1,0.806,1.196,241.3,417.3,1.188,240.9,421.1,0.95,0.16,687.0,84.86,10.483334,24.333334,60.39503,3.9642074,0.0
2025-05-09 06:15:00,512,20.8,0.615,242.6,418.8,0.446,0.617,241.3,417.5,0.612,240.9,420.1,0.546,0.11,674.6,80.39,10.6,29.0,75.24707,3.8939953,0.0
2025-05-09 06:20:00,512,21.1,0.382,242.6,418.5,0.229,0.383,241.3,417.5,0.381,240.9,420.1,0.29,0.09,663.0,81.2,10.783334,35.0,90.80544,3.8314724,0.0
2025-05-09 06:25:00,512,21.3,0.929,242.6,418.6,0.597,0.932,241.3,417.7,0.926,240.9,420.5,0.74,0.14,649.8,81.6,10.966666,41.0,106.363815,3.7689495,0.0
2025-05-09 06:30:00,512,21.6,2.11,242.8,417.4,1.557,2.114,241.5,416.4,2.099,240.9,420.0,1.691,0.26,693.0,92.09,11.15,47.0,121.92219,3.7064266,0.0
2025-05-09 06:35:00,512,21.9,3.764,242.1,417.7,2.723,3.775,240.9,416.6,3.751,241.1,419.3,2.848,0.39,729.0,95.62,11.333333,52.333332,137.7994,3.652814,0.0
2025-05-09 06:40:00,512,22.3,5.744,242.1,417.7,4.192,5.775,240.9,416.6,5.711,240.1,419.3,4.359,0.55,753.6,96.16,11.516666,57.666668,153.67659,3.5992014,0.0
2025-05-09 06:45:00,513,22.7,8.431,242.1,417.7,5.966,8.41,240.9,416.6,8.343,240.1,419.3,6.18,0.76,746.6,96.62,11.7,63.0,169.55379,3.5455887,0.0
