collectTime,inverter_state,inv_temperature,a_i,a_u,ab_u,active_power,b_i,b_u,bc_u,c_i,c_u,ca_u,mppt_power,pv1_i,pv1_u,efficiency,temperature_2m,diffuse_radiation,global_tilted_irradiance,wind_speed_10m,precipitation
2025-05-09 06:00:00,512,22.9,0.32,232.86,405.8,0.61,0.32,233.93,406.8,0.32,233.75,403.8,0.636,0.23,597.2,95.97,11.0,20.0,30.938276,2.4149535,0.1
2025-05-09 06:05:00,512,23.1,1.32,232.66,405.8,0.888,1.32,233.52,405.8,1.32,233.32,402.8,0.923,0.36,591.7,96.25,11.066667,25.0,39.894314,2.4149535,0.1
2025-05-09 06:10:00,512,23.4,1.32,235.08,409.8,1.033,1.32,236.12,410.8,1.32,236.1,407.8,1.073,0.42,599.1,96.25,11.133333,30.0,48.85035,2.4149535,0.1
2025-05-09 06:15:00,512,23.6,1.32,235.94,410.8,0.964,1.32,236.72,410.8,1.32,236.48,408.8,1.001,0.39,595.5,96.23,11.2,35.0,57.80639,2.4149535,0.1
2025-05-09 06:20:00,512,23.8,1.32,235.61,410.8,0.984,1.32,236.54,410.8,1.32,236.28,408.8,1.023,0.4,596.6,96.21,11.3,41.0,67.60692,2.4149535,0.1
2025-05-09 06:25:00,512,24.0,1.32,235.08,409.8,0.998,1.32,236.13,410.8,1.32,235.76,407.8,1.037,0.4,595.2,96.25,11.4,47.0,77.407455,2.4149535,0.1
2025-05-09 06:30:00,512,24.1,1.32,235.41,410.8,1.107,1.32,236.15,409.8,1.32,235.8,407.8,1.15,0.45,599.4,96.26,11.5,53.0,87.207985,2.4149535,0.1
2025-05-09 06:35:00,512,24.3,2.32,234.24,408.8,1.416,2.32,235.12,407.8,2.32,234.57,405.8,1.45,0.57,606.4,97.67,11.6,58.666668,97.17055,2.309683,0.1
2025-05-09 06:40:00,512,24.6,2.32,233.73,406.8,1.495,2.32,234.41,406.8,2.32,233.99,403.8,1.53,0.6,609.1,97.69,11.7,64.333336,107.13311,2.204413,0.1
2025-05-09 06:45:00,512,24.8,2.37,233.33,406.8,1.647,2.34,234.06,406.8,2.35,233.81,403.8,1.685,0.67,604.2,97.72,11.8,70.0,117.09567,2.0991426,0.1
2025-05-09 06:50:00,512,25.0,2.32,232.36,404.8,1.977,2.32,233.27,404.8,2.32,232.76,402.8,2.023,0.81,605.3,97.74,11.883333,74.333336,126.21467,1.9360847,0.1
2025-05-09 06:55:00,512,25.3,2.32,234.5,408.8,1.918,2.32,235.19,408.8,2.32,234.86,405.8,1.963,0.79,593.9,97.7,11.966667,78.666664,135.33366,1.7730268,0.1
2025-05-09 07:00:00,512,25.4,2.32,233.55,407.8,1.737,2.32,234.6,407.8,2.32,234.42,405.8,1.777,0.72,596.4,97.74,12.05,83.0,144.45267,1.609969,0.1
2025-05-09 07:05:00,512,25.5,2.32,234.61,408.8,1.457,2.32,235.54,409.8,2.32,235.36,406.8,1.491,0.6,591.3,97.71,12.150001,86.666664,153.87448,1.452786,0.1
2025-05-09 07:10:00,512,25.6,2.32,234.08,407.8,1.467,2.32,234.8,407.8,2.32,234.59,405.8,1.501,0.6,590.5,97.71,12.25,90.333336,163.29631,1.2956029,0.1
2025-05-09 07:15:00,512,25.6,2.71,233.96,408.8,1.889,2.68,234.93,407.8,2.69,234.66,405.8,1.933,0.77,595.3,97.73,12.35,94.0,172.71812,1.1384199,0.1
2025-05-09 07:20:00,512,25.8,3.03,234.91,409.8,2.123,3.0,235.74,409.8,3.0,235.42,406.8,2.171,0.87,594.1,97.75,12.45,97.333336,182.44876,0.9286522,0.1
2025-05-09 07:25:00,512,25.9,3.05,234.92,409.8,2.129,2.99,235.99,409.8,3.02,235.5,406.8,2.178,0.87,598.0,97.75,12.55,100.666664,192.17938,0.7188845,0.1
2025-05-09 07:30:00,512,26.1,3.24,233.49,406.96,2.263,3.21,234.32,406.66,3.23,234.02,403.85,2.315,0.93,597.2,97.77,12.65,104.0,201.91002,0.5091169,0.1
2025-05-09 07:35:00,512,26.3,3.32,233.22,406.8,2.576,3.32,234.41,406.8,3.32,233.95,403.8,2.624,1.06,601.0,98.18,12.733333,108.333336,214.41286,0.7188845,0.1
2025-05-09 07:40:00,512,26.4,3.75,233.58,407.8,2.626,3.73,234.5,406.8,3.74,233.92,403.8,2.675,1.09,596.4,98.16,12.816667,112.666664,226.91568,0.9286522,0.1
2025-05-09 07:45:00,512,26.6,4.56,233.88,408.12,3.194,4.52,235.02,407.5,4.54,234.3,404.26,3.252,1.3,606.8,98.21,12.9,117.0,239.41852,1.1384199,0.1
2025-05-09 07:50:00,512,26.8,5.11,233.31,407.8,3.58,5.08,234.51,407.8,5.09,233.87,403.8,3.637,1.5,597.1,98.42,12.983333,122.0,254.30042,1.4586607,0.1
2025-05-09 07:55:00,512,27.3,7.73,233.37,407.8,5.371,7.7,234.46,406.8,7.71,234.16,403.8,5.459,2.12,613.6,98.38,13.066667,127.0,269.1823,1.7789017,0.1
2025-05-09 08:00:00,512,27.8,5.22,233.37,407.8,3.647,5.16,234.47,406.8,5.2,233.74,403.8,3.709,1.53,593.7,98.3,13.15,132.0,284.0642,2.0991426,0.1
2025-05-09 08:05:00,512,27.7,4.38,233.13,406.8,3.05,4.34,233.95,405.8,4.35,233.21,402.8,3.109,1.29,592.5,98.1,13.233333,137.33333,300.9534,2.5994284,0.13333334
2025-05-09 08:10:00,512,28.1,9.88,234.43,409.17,6.966,9.84,235.5,408.24,9.86,234.83,405.2,7.073,2.81,603.4,98.48,13.316667,142.66667,317.8426,3.099714,0.16666667
2025-05-09 08:15:00,512,28.7,5.07,234.7,409.49,3.582,5.05,235.79,408.83,5.08,235.15,405.82,3.643,1.46,596.9,98.32,13.4,148.0,334.73178,3.6,0.2
2025-05-09 08:20:00,512,28.7,5.12,234.41,409.16,3.612,5.08,235.35,408.07,5.09,234.74,405.09,3.675,1.6,605.8,98.29,13.483333,153.33333,351.19125,4.014435,0.2
2025-05-09 08:25:00,512,28.4,4.12,233.89,408.8,2.877,4.07,234.86,407.8,4.1,234.33,405.8,2.933,1.2,591.7,98.07,13.566667,158.66667,367.65076,4.4288697,0.2
2025-05-09 08:30:00,512,28.6,5.14,233.81,407.8,3.612,5.13,234.71,406.8,5.14,234.24,403.8,3.673,1.48,605.3,98.33,13.65,164.0,384.11023,4.8433046,0.2
2025-05-09 08:35:00,512,28.7,5.57,233.97,407.8,3.912,5.55,234.9,407.8,5.54,234.39,404.8,3.977,1.65,600.5,98.35,13.716666,168.66667,397.7458,5.3518863,0.2
2025-05-09 08:40:00,512,28.7,6.54,233.74,407.23,4.575,6.5,234.45,406.43,6.51,234.14,404.02,4.65,1.88,603.6,98.37,13.783334,173.33333,411.38132,5.860468,0.2
2025-05-09 08:45:00,512,29.5,7.37,233.63,407.48,5.184,7.35,234.53,406.85,7.37,234.12,403.93,5.265,2.18,597.3,98.44,13.85,178.0,425.01688,6.3690495,0.2
2025-05-09 08:50:00,512,29.6,8.51,233.03,406.42,5.961,8.48,234.09,405.74,8.49,233.62,402.6,6.052,2.44,602.2,98.5,13.900001,182.66667,435.8648,6.708227,0.2
2025-05-09 08:55:00,512,30.1,12.51,235.86,411.8,8.886,12.47,236.73,410.8,12.49,236.24,407.8,9.022,3.69,597.9,98.48,13.95,187.33333,446.71277,7.0474043,0.2
2025-05-09 09:00:00,512,30.4,9.78,236.69,412.8,6.964,9.76,237.45,411.8,9.78,237.02,409.8,7.064,2.98,595.3,98.57,14.0,192.0,457.5607,7.386582,0.2
2025-05-09 09:05:00,512,30.7,14.09,237.75,414.54,10.073,14.05,238.46,413.62,14.05,238.16,411.08,10.215,3.91,593.6,98.6,14.066667,196.33333,466.33563,7.475623,0.2
2025-05-09 09:10:00,512,32.5,18.33,236.99,413.27,13.069,18.3,237.81,412.36,18.3,237.37,409.8,13.318,5.66,579.1,98.12,14.133333,200.66667,475.11053,7.564664,0.2
2025-05-09 09:15:00,512,33.4,16.95,236.99,413.18,12.08,16.91,237.58,411.87,16.92,237.15,409.61,12.31,5.42,570.2,98.12,14.2,205.0,483.88547,7.653705,0.2
2025-05-09 09:20:00,512,34.1,17.47,236.84,413.09,12.452,17.44,237.7,411.98,17.45,237.2,409.17,12.688,5.61,566.2,98.13,14.233334,209.33333,492.31107,7.5763335,0.2
2025-05-09 09:25:00,512,35.0,18.13,236.41,412.18,12.889,18.08,237.0,411.55,18.11,236.61,409.16,13.133,5.9,558.0,98.13,14.266666,213.66667,500.7367,7.4989614,0.2
2025-05-09 09:30:00,512,35.8,18.64,236.34,411.98,13.239,18.58,237.01,410.92,18.6,236.48,408.46,13.492,6.06,558.2,98.12,14.3,218.0,509.1623,7.42159,0.2
2025-05-09 09:35:00,512,36.7,19.73,236.38,412.01,14.025,19.69,236.94,410.71,19.7,236.73,408.52,14.295,6.48,553.9,98.1,14.35,222.33333,519.2835,7.277705,0.2
2025-05-09 09:40:00,512,37.8,21.03,235.19,409.99,14.865,20.97,236.07,408.71,20.98,235.36,406.41,15.15,6.83,544.0,98.11,14.4,226.66667,529.40466,7.1338205,0.2
2025-05-09 09:45:00,512,38.6,20.89,235.16,410.26,14.773,20.84,236.02,408.95,20.85,235.52,406.68,15.056,6.98,540.0,98.11,14.45,231.0,539.5259,6.989936,0.2
2025-05-09 09:50:00,512,39.1,20.99,235.13,410.11,14.835,20.94,235.84,408.89,20.95,235.41,406.4,15.12,7.08,540.4,98.1,14.5,236.0,550.64886,6.924113,0.2
2025-05-09 09:55:00,512,38.4,14.27,234.63,409.12,10.056,14.21,235.25,408.0,14.24,234.79,405.6,10.242,4.0,545.8,98.17,14.55,241.0,561.7719,6.8582892,0.2
2025-05-09 10:00:00,512,38.1,12.33,234.37,408.65,8.687,12.3,235.0,407.41,12.3,234.73,404.9,8.856,4.19,549.1,98.09,14.6,246.0,572.8949,6.792466,0.2
2025-05-09 10:05:00,512,37.1,7.87,234.43,409.05,5.544,7.83,235.25,408.0,7.86,234.68,405.15,5.659,2.51,564.2,97.96,14.7,250.66667,584.33435,6.792466,0.13333334
2025-05-09 10:10:00,512,36.2,6.24,234.22,408.21,4.391,6.23,234.91,407.14,6.24,234.31,404.61,4.49,1.95,569.3,97.79,14.8,255.33333,595.77374,6.792466,0.06666667
2025-05-09 10:15:00,512,35.5,6.27,233.85,407.85,4.399,6.24,234.76,407.05,6.25,234.2,404.3,4.497,1.91,583.5,97.81,14.9,260.0,607.2132,6.792466,0.0
2025-05-09 10:20:00,512,35.0,8.05,233.37,406.69,5.645,8.03,234.22,405.64,8.02,233.67,402.81,5.738,2.41,595.5,98.36,15.0,264.66666,617.6132,6.792466,0.0
2025-05-09 10:25:00,512,36.5,12.82,233.17,406.73,9.003,12.79,234.16,406.06,12.81,233.5,402.95,9.135,3.9,590.4,98.55,15.099999,269.33334,628.0133,6.792466,0.0
2025-05-09 10:30:00,512,38.6,11.23,233.48,407.19,7.878,11.19,234.22,405.96,11.2,233.63,403.52,8.033,3.52,570.6,98.06,15.2,274.0,638.4133,6.792466,0.0
2025-05-09 10:35:00,512,38.9,18.37,233.53,407.45,12.866,18.31,234.4,406.31,18.31,233.79,403.54,13.107,6.01,562.8,98.15,15.3,277.66666,647.4415,6.792466,0.0
2025-05-09 10:40:00,512,37.2,10.88,234.26,408.25,7.649,10.85,234.87,406.79,10.85,234.46,404.28,7.8,3.37,579.9,98.06,15.4,281.33334,656.46967,6.792466,0.0
2025-05-09 10:45:00,512,36.5,9.07,234.38,409.08,6.399,9.05,235.16,407.99,9.07,234.65,405.59,6.528,2.81,581.1,98.01,15.5,285.0,665.49786,6.792466,0.0
