collectTime,inverter_state,inv_temperature,a_i,a_u,ab_u,active_power,b_i,b_u,bc_u,c_i,c_u,ca_u,mppt_power,pv1_i,pv1_u,efficiency,temperature_2m,diffuse_radiation,global_tilted_irradiance,wind_speed_10m,precipitation
2025-05-09 06:00:00,512,38.5,0.659,236.0,407.2,-0.47,0.688,234.4,409.2,0.688,237.6,409.8,0.195,0.24,448.5,100.0,12.25,18.0,25.793682,2.968636,0.0
2025-05-09 06:05:00,512,38.9,0.75,235.5,406.5,-0.54,0.78,234.0,408.3,0.78,237.0,408.8,0.212,0.26,448.5,100.0,12.3,23.333334,34.58068,2.968636,0.033333335
2025-05-09 06:10:00,512,39.3,0.809,235.3,405.6,-0.582,0.84,233.3,407.5,0.842,236.9,409.0,0.226,0.28,448.8,100.0,12.349999,28.666666,43.367676,2.968636,0.06666667
2025-05-09 06:15:00,512,39.6,0.87,235.4,406.1,-0.626,0.901,233.7,408.0,0.9,236.9,408.7,0.244,0.3,448.2,100.0,12.4,34.0,52.154675,2.968636,0.1
2025-05-09 06:20:00,512,39.7,0.871,235.5,406.4,-0.626,0.902,234.1,408.7,0.902,237.2,409.0,0.251,0.3,448.6,100.0,12.5,40.0,62.024807,2.8527038,0.1
2025-05-09 06:25:00,512,40.0,1.104,235.4,406.1,-0.593,1.141,233.8,408.3,1.137,237.1,408.9,0.244,0.3,448.6,100.0,12.599999,46.0,71.894936,2.7367716,0.1
2025-05-09 06:30:00,512,40.1,1.409,235.0,405.5,-1.011,1.449,233.6,408.2,1.443,236.9,408.3,0.344,0.4,456.7,100.0,12.7,52.0,81.76507,2.6208394,0.1
2025-05-09 06:35:00,512,40.4,1.581,234.2,403.9,-1.134,1.623,232.6,406.5,1.616,236.1,407.0,0.418,0.48,460.7,100.0,12.8,57.666668,92.13419,2.6208394,0.1
2025-05-09 06:40:00,512,40.6,1.399,234.1,403.6,-1.002,1.438,232.3,405.9,1.433,235.8,406.8,0.373,0.43,456.7,100.0,12.9,63.333332,102.50332,2.6208394,0.1
2025-05-09 06:45:00,512,40.8,1.508,234.1,403.6,-1.078,1.547,232.2,405.5,1.543,235.6,406.6,0.402,0.47,452.7,100.0,13.0,69.0,112.872444,2.6208394,0.1
