collectTime,inverter_state,inv_temperature,a_i,a_u,ab_u,active_power,b_i,b_u,bc_u,c_i,c_u,ca_u,mppt_power,pv1_i,pv1_u,efficiency,temperature_2m,diffuse_radiation,global_tilted_irradiance,wind_speed_10m,precipitation
2025-05-09 06:00:00,512,26.3,0.293,212.5,396.2,0.151,0.289,243.6,410.5,0.335,240.6,400.7,0.172,0.0,556.7,87.93,9.95,16.0,27.2432,5.3999996,0.0
2025-05-09 06:05:00,512,27.1,0.322,217.0,397.5,0.185,0.338,241.8,408.5,0.345,237.4,399.2,0.203,0.0,579.3,91.53,10.05,21.666666,39.012623,5.3999996,0.0
2025-05-09 06:10:00,512,27.7,0.405,215.4,394.4,0.254,0.407,239.2,405.9,0.408,239.0,398.4,0.265,0.2,585.4,92.5,10.15,27.333334,50.782043,5.3999996,0.0
2025-05-09 06:15:00,512,28.3,0.458,212.6,394.5,0.284,0.455,240.7,408.4,0.47,241.3,398.1,0.304,0.2,589.4,93.3,10.25,33.0,62.551468,5.3999996,0.0
2025-05-09 06:20:00,512,28.9,0.5,221.6,398.2,0.317,0.502,241.1,405.3,0.49,231.5,397.1,0.334,0.2,585.1,94.22,10.416667,39.333332,74.51614,5.403995,0.0
2025-05-09 06:25:00,512,29.4,0.615,232.2,405.5,0.406,0.596,235.1,409.6,0.623,237.7,406.4,0.427,0.2,593.1,94.51,10.583333,45.666668,86.48082,5.407991,0.0
2025-05-09 06:30:00,512,29.8,0.741,227.2,403.2,0.5,0.727,236.9,408.0,0.741,239.2,404.6,0.526,0.4,592.4,95.38,10.75,52.0,98.445496,5.4119864,0.0
2025-05-09 06:35:00,512,30.2,0.948,234.4,404.0,0.654,0.944,231.8,405.8,0.957,234.8,403.5,0.678,0.4,592.4,96.15,10.933333,58.333332,112.70864,5.4119864,0.0
2025-05-09 06:40:00,512,30.7,1.131,230.6,402.5,0.792,1.144,234.4,408.1,1.132,237.7,404.8,0.815,0.6,600.4,96.49,11.116667,64.666664,126.97178,5.4119864,0.0
2025-05-09 06:45:00,512,31.1,1.44,213.0,395.7,0.992,1.447,237.5,407.6,1.428,243.9,399.2,1.015,0.8,601.1,97.1,11.3,71.0,141.23492,5.4119864,0.0
