collectTime,inverter_state,inv_temperature,a_i,a_u,ab_u,active_power,b_i,b_u,bc_u,c_i,c_u,ca_u,mppt_power,pv1_i,pv1_u,efficiency,temperature_2m,diffuse_radiation,global_tilted_irradiance,wind_speed_10m,precipitation
2025-05-09 06:00:00,512,27.0,2.044,233.1,413.1,1.038,2.019,238.3,414.1,1.922,237.0,410.9,1.127,0.51,384.0,92.14,12.75,17.0,29.206734,3.8268526,0.1
2025-05-09 06:05:00,512,27.6,1.902,231.5,409.9,1.072,1.807,238.2,410.3,1.817,232.5,407.2,1.166,0.44,387.2,91.96,12.783334,21.666666,39.243122,3.8268526,0.13333334
2025-05-09 06:10:00,512,28.1,2.33,231.2,408.3,1.337,2.266,236.9,409.4,2.206,232.4,406.4,1.43,0.55,387.2,93.46,12.816667,26.333334,49.27951,3.8268526,0.16666667
2025-05-09 06:15:00,512,28.5,2.847,232.6,410.6,1.804,2.817,238.1,411.3,2.771,233.1,408.3,1.9,0.71,394.6,94.96,12.85,31.0,59.3159,3.8268526,0.2
2025-05-09 06:20:00,512,29.2,2.479,235.6,417.0,1.495,2.478,241.0,419.2,2.367,239.3,414.9,1.594,0.6,391.2,93.77,12.933333,36.0,69.4629,3.9194455,0.2
2025-05-09 06:25:00,512,29.4,1.883,234.8,415.7,0.953,1.871,240.9,417.7,1.789,237.8,413.8,1.038,0.42,379.8,91.79,13.016667,41.0,79.60989,4.012038,0.2
2025-05-09 06:30:00,512,29.9,1.888,235.0,416.6,0.981,1.895,240.6,418.6,1.799,239.4,414.3,1.069,0.43,383.2,91.73,13.1,46.0,89.75689,4.1046314,0.2
2025-05-09 06:35:00,512,30.1,2.098,234.1,414.9,1.194,2.101,239.7,417.4,1.99,238.6,412.8,1.287,0.52,383.2,92.78,13.166667,51.333332,100.056725,4.2012076,0.2
2025-05-09 06:40:00,512,30.6,2.47,234.3,414.5,1.515,2.467,238.9,416.7,2.379,238.3,412.4,1.614,0.64,387.2,93.82,13.233334,56.666668,110.35655,4.297784,0.2
2025-05-09 06:45:00,512,30.9,3.064,230.4,408.8,1.98,3.118,236.7,411.1,2.947,234.6,406.4,2.083,0.8,395.9,95.07,13.3,62.0,120.65639,4.39436,0.2
2025-05-09 06:50:00,512,31.2,3.159,225.8,403.0,2.069,3.153,235.5,408.8,3.099,232.3,400.3,2.173,0.84,393.5,95.22,13.383333,66.666664,129.02097,4.433169,0.2
2025-05-09 06:55:00,512,31.5,3.888,228.1,399.2,2.576,4.012,227.5,406.9,3.773,234.4,399.6,2.684,1.03,395.2,95.98,13.466667,71.333336,137.38553,4.471978,0.2
2025-05-09 07:00:00,512,31.7,4.022,226.1,395.5,2.67,4.143,225.4,403.3,3.89,232.2,395.9,2.782,1.04,395.2,95.96,13.55,76.0,145.7501,4.510787,0.2
2025-05-09 07:05:00,512,32.0,4.587,227.8,397.3,3.077,4.615,225.4,404.9,4.529,233.7,398.0,3.185,1.19,399.2,96.61,13.6,80.666664,153.36992,4.678598,0.23333333
2025-05-09 07:10:00,512,32.3,4.159,232.8,405.0,2.84,4.174,230.1,411.5,4.121,236.8,406.1,2.959,1.09,397.0,96.0,13.65,85.333336,160.98975,4.8464084,0.26666668
2025-05-09 07:15:00,512,32.5,4.755,230.4,401.0,3.227,4.824,227.6,408.4,4.677,235.4,402.4,3.34,1.23,399.2,96.6,13.7,90.0,168.60956,5.0142193,0.3
2025-05-09 07:20:00,512,32.7,6.194,233.9,407.1,4.303,6.216,230.9,414.3,6.07,238.5,407.7,4.436,1.62,403.3,97.0,13.733334,94.333336,176.57593,5.3219037,0.3
2025-05-09 07:25:00,512,33.1,7.123,230.9,404.6,4.911,7.158,231.4,411.5,6.92,236.1,404.2,5.032,1.86,403.1,97.59,13.766666,98.666664,184.54231,5.6295877,0.3
2025-05-09 07:30:00,512,33.6,5.948,229.2,402.0,4.028,5.911,231.0,407.8,5.742,232.6,400.9,4.154,1.52,401.3,96.96,13.8,103.0,192.50868,5.937272,0.3
2025-05-09 07:35:00,512,33.7,6.56,227.3,398.1,4.477,6.682,229.4,403.5,6.457,229.2,397.3,4.612,1.67,401.4,97.07,13.85,108.0,203.97826,6.2664275,0.3
2025-05-09 07:40:00,512,34.0,7.169,234.1,408.3,5.057,7.261,234.1,413.6,7.083,235.4,407.8,5.182,1.9,399.1,97.6,13.9,113.0,215.44783,6.5955825,0.3
2025-05-09 07:45:00,512,34.4,8.565,236.3,411.6,6.035,8.616,235.1,415.9,8.415,237.1,410.8,6.182,2.25,403.2,97.63,13.95,118.0,226.9174,6.924738,0.3
2025-05-09 07:50:00,512,34.7,8.1,234.5,409.0,5.694,8.184,235.0,414.5,7.932,235.9,409.3,5.836,2.13,403.1,97.57,14.033333,123.0,241.4753,7.2673783,0.3
2025-05-09 07:55:00,512,34.9,7.723,234.3,408.9,5.402,7.724,234.4,413.6,7.563,235.5,408.1,5.533,2.04,401.0,97.62,14.116667,128.0,256.0332,7.610019,0.3
2025-05-09 08:00:00,512,35.2,8.135,235.0,412.4,5.748,8.144,237.3,416.6,7.997,237.3,411.0,5.891,2.18,401.4,97.57,14.2,133.0,270.5911,7.9526596,0.3
2025-05-09 08:05:00,512,35.4,8.367,235.7,412.0,5.94,8.403,236.6,416.3,8.293,236.9,410.9,6.085,2.24,403.2,97.61,14.3,138.33333,287.85184,8.184272,0.23333335
2025-05-09 08:10:00,512,35.8,8.006,234.5,409.8,5.61,7.973,235.8,415.0,7.882,236.1,409.5,5.749,2.14,399.2,97.58,14.4,143.66667,305.11255,8.415884,0.16666667
2025-05-09 08:15:00,512,36.2,8.456,236.2,412.9,5.984,8.471,236.7,417.8,8.311,238.3,411.9,6.131,2.3,395.3,97.61,14.5,149.0,322.3733,8.647496,0.1
2025-05-09 08:20:00,512,36.3,8.694,233.8,408.9,6.138,8.717,235.5,413.4,8.599,234.6,407.7,6.289,2.33,396.8,97.61,14.65,154.0,339.544,8.884997,0.1
2025-05-09 08:25:00,512,36.7,9.115,238.0,412.5,6.482,9.151,236.0,417.4,8.978,237.1,412.7,6.639,2.44,401.0,97.64,14.8,159.0,356.71475,9.1224985,0.1
2025-05-09 08:30:00,512,37.0,9.887,238.1,412.5,7.083,9.973,235.2,417.7,9.884,238.4,413.2,7.255,2.65,403.2,97.63,14.95,164.0,373.88547,9.36,0.1
2025-05-09 08:35:00,512,37.2,10.162,238.4,412.7,7.287,10.258,234.7,417.8,10.127,238.5,412.8,7.462,2.76,399.2,97.66,15.083333,168.66667,388.91223,9.602142,0.1
2025-05-09 08:40:00,512,37.6,10.771,236.6,411.3,7.559,10.794,234.5,416.3,10.655,237.7,410.8,7.731,2.83,405.1,97.78,15.216667,173.33333,403.93903,9.844284,0.1
2025-05-09 08:45:00,512,37.8,11.244,237.0,409.7,7.894,11.356,232.0,412.8,11.213,236.5,410.3,8.071,2.98,401.5,97.8,15.35,178.0,418.9658,10.086427,0.1
2025-05-09 08:50:00,512,38.1,11.831,234.5,406.2,8.214,11.87,230.9,408.5,11.802,233.3,406.2,8.402,3.1,403.3,97.76,15.466667,182.66667,431.8809,10.21255,0.1
2025-05-09 08:55:00,512,38.5,11.781,234.6,406.4,8.26,11.836,230.5,409.1,11.736,234.3,406.4,8.448,3.17,397.6,97.77,15.583333,187.33333,444.79602,10.338675,0.1
2025-05-09 09:00:00,512,38.8,11.525,237.6,410.1,8.102,11.602,232.0,412.9,11.526,236.4,410.5,8.288,3.1,401.0,97.75,15.7,192.0,457.71112,10.464798,0.1
2025-05-09 09:05:00,512,39.3,14.495,238.9,412.5,10.296,14.556,233.3,415.0,14.449,237.9,413.2,10.517,3.99,403.3,97.9,15.766666,196.33333,469.56683,10.594487,0.1
2025-05-09 09:10:00,512,39.5,13.096,239.5,413.9,9.277,13.154,233.6,416.4,13.053,239.3,414.5,9.48,3.52,403.3,97.86,15.833333,200.66667,481.42258,10.724176,0.1
2025-05-09 09:15:00,512,39.9,15.889,235.8,419.3,11.422,15.794,243.6,418.8,15.984,238.6,416.5,11.662,4.47,401.6,97.94,15.9,205.0,493.2783,10.853866,0.1
2025-05-09 09:20:00,512,40.8,19.856,237.8,420.4,14.421,19.793,242.8,420.3,19.918,240.1,418.5,14.716,5.58,401.0,97.99,15.933333,208.66667,504.08417,10.885568,0.1
2025-05-09 09:25:00,512,41.0,34.257,243.5,427.4,25.345,34.397,246.1,426.6,34.521,243.1,426.3,25.886,9.7,395.3,97.91,15.966666,212.33333,514.89,10.917271,0.1
2025-05-09 09:30:00,512,40.7,37.039,246.2,432.2,27.312,37.225,248.4,431.6,37.248,246.4,431.1,27.904,10.17,391.3,97.88,16.0,216.0,525.6959,10.948973,0.1
2025-05-09 09:35:00,512,41.4,19.402,241.8,425.0,14.196,19.499,245.1,424.5,19.493,241.2,422.7,14.514,5.66,383.3,97.81,16.033333,219.33333,536.82404,10.970609,0.1
2025-05-09 09:40:00,512,41.2,17.973,240.4,425.2,13.162,18.082,246.0,424.5,18.072,241.8,422.8,13.457,5.26,383.3,97.81,16.066668,222.66667,547.9522,10.992246,0.1
2025-05-09 09:45:00,512,42.2,24.028,241.7,425.5,17.446,24.083,245.1,425.6,24.079,242.7,423.9,17.835,6.79,379.6,97.82,16.1,226.0,559.0803,11.013882,0.1
2025-05-09 09:50:00,512,42.2,17.278,239.4,423.1,12.568,17.352,244.5,423.1,17.308,241.4,421.2,12.831,4.89,387.3,97.95,16.15,228.33333,570.18756,11.06839,0.1
2025-05-09 09:55:00,512,42.1,16.258,237.9,420.1,11.696,16.252,243.4,419.9,16.251,238.4,417.7,11.945,4.48,391.3,97.91,16.2,230.66667,581.2948,11.122897,0.1
2025-05-09 10:00:00,512,42.1,18.938,241.0,424.2,13.888,19.006,244.7,423.4,19.021,241.0,422.2,14.175,5.4,391.3,97.97,16.25,233.0,592.40204,11.177405,0.1
2025-05-09 10:05:00,512,42.3,15.786,241.2,424.2,11.517,15.869,244.4,424.1,15.871,241.7,422.5,11.763,4.51,389.4,97.91,16.3,235.0,603.1482,11.13269,0.1
2025-05-09 10:10:00,512,42.4,13.184,240.3,424.1,9.561,13.243,244.7,423.8,13.222,241.7,421.8,9.771,3.72,391.3,97.85,16.35,237.0,613.8944,11.0879755,0.1
2025-05-09 10:15:00,512,42.1,15.681,237.7,418.5,11.279,15.76,242.2,418.8,15.74,237.8,416.9,11.518,4.39,391.3,97.92,16.4,239.0,624.64056,11.043261,0.1
2025-05-09 10:20:00,512,42.1,14.837,233.9,413.6,10.488,14.753,240.2,414.0,14.768,235.0,411.3,10.718,4.04,395.3,97.85,16.483334,241.0,633.67426,11.017745,0.1
2025-05-09 10:25:00,512,42.2,16.326,239.3,412.4,11.588,16.426,233.4,414.3,16.269,236.5,412.6,11.835,4.47,393.4,97.92,16.566666,243.0,642.708,10.9922285,0.1
2025-05-09 10:30:00,512,42.1,18.324,239.1,411.9,13.058,18.434,232.9,414.4,18.405,237.1,412.5,13.33,5.0,393.6,97.96,16.65,245.0,651.7417,10.966713,0.1
2025-05-09 10:35:00,512,42.3,19.981,239.4,412.6,14.26,20.034,233.1,414.5,20.065,237.1,412.5,14.554,5.38,399.3,97.98,16.699999,247.0,657.7213,10.854699,0.1
2025-05-09 10:40:00,512,42.2,18.317,238.3,410.0,12.966,18.393,231.2,412.5,18.264,236.2,410.5,13.233,4.94,395.2,97.98,16.75,249.0,663.7009,10.742686,0.1
2025-05-09 10:45:00,512,42.3,18.398,237.9,410.3,13.044,18.499,231.4,412.2,18.32,236.4,410.6,13.315,4.91,399.2,97.96,16.8,251.0,669.68054,10.630672,0.1
2025-05-09 10:50:00,512,42.4,21.74,239.4,411.6,15.554,21.889,232.3,414.0,21.853,236.7,412.2,15.873,5.85,399.2,97.99,16.85,253.0,671.94794,10.648912,0.1
2025-05-09 10:55:00,512,43.0,24.321,244.0,418.4,17.74,24.534,235.3,420.7,24.381,240.9,419.4,18.104,6.82,389.1,97.99,16.9,255.0,674.2154,10.667151,0.1
2025-05-09 11:00:00,512,43.3,25.232,246.6,422.0,18.528,25.387,237.1,424.5,25.283,243.1,423.1,18.908,7.1,391.3,97.99,16.95,257.0,676.4828,10.685391,0.1
2025-05-09 11:05:00,512,44.4,29.771,249.6,426.4,22.175,30.105,239.0,428.4,29.946,245.5,427.9,22.676,8.53,387.3,97.79,16.933334,259.0,677.07477,10.723594,0.13333334
2025-05-09 11:10:00,512,45.0,21.598,242.0,424.8,15.835,21.632,245.0,424.9,21.661,241.3,423.0,16.187,6.12,383.3,97.82,16.916666,261.0,677.66675,10.761797,0.16666667
2025-05-09 11:15:00,512,45.0,23.85,241.1,423.3,17.455,23.899,243.9,423.0,23.943,240.4,421.2,17.842,6.86,383.2,97.83,16.9,263.0,678.2587,10.799999,0.2
2025-05-09 11:20:00,512,44.7,10.506,235.7,416.9,7.428,10.373,242.1,417.1,10.491,236.6,414.1,7.629,2.98,381.5,97.36,16.866667,265.0,677.8532,10.688265,0.2
2025-05-09 11:25:00,512,45.8,8.747,235.4,415.6,6.13,8.654,241.6,415.8,8.767,235.2,413.0,6.28,2.41,387.2,97.62,16.833332,267.0,677.4477,10.576531,0.2
2025-05-09 11:30:00,512,46.0,5.903,234.9,415.0,3.994,5.918,241.2,414.9,5.888,234.7,412.2,4.119,1.59,391.2,96.97,16.8,269.0,677.0422,10.464797,0.2
2025-05-09 11:35:00,512,46.4,9.995,237.8,421.1,7.176,10.018,245.1,419.9,10.042,237.7,418.1,7.35,2.66,405.4,97.64,16.766666,270.66666,677.6534,10.456532,0.2
2025-05-09 11:40:00,512,44.9,21.228,241.4,423.7,15.571,21.28,245.4,423.0,21.331,238.9,421.7,15.887,5.68,409.3,98.01,16.733334,272.33334,678.2646,10.448265,0.2
2025-05-09 11:45:00,512,45.1,27.24,243.2,427.0,19.889,27.311,247.7,425.9,27.376,240.3,424.8,20.299,7.52,400.7,97.98,16.7,274.0,678.8758,10.44,0.2
2025-05-09 11:50:00,512,44.7,35.251,244.2,429.7,28.199,35.359,248.2,428.9,35.443,243.8,427.8,28.778,11.11,399.1,97.99,16.683334,276.0,679.8265,10.44,0.2
2025-05-09 11:55:00,512,45.8,27.059,241.6,425.3,19.779,27.126,246.4,424.5,27.189,240.3,422.9,20.189,7.49,391.3,97.97,16.666666,278.0,680.77716,10.44,0.2
2025-05-09 12:00:00,512,45.7,40.51,242.5,427.2,30.0,40.501,248.4,428.8,40.54,242.4,425.4,30.659,15.4,395.3,97.85,16.65,280.0,681.72784,10.44,0.2
