collectTime,inverter_state,inv_temperature,a_i,a_u,ab_u,active_power,b_i,b_u,bc_u,c_i,c_u,ca_u,mppt_power,pv1_i,pv1_u,efficiency,temperature_2m,diffuse_radiation,global_tilted_irradiance,wind_speed_10m,precipitation
2025-05-09 06:00:00,512,31.1,0.323,239.4,410.3,0.151,0.328,245.6,397.1,0.308,213.7,401.2,0.175,0.0,635.2,86.52,9.95,16.0,27.2432,5.3999996,0.0
2025-05-09 06:05:00,512,31.9,0.348,236.9,408.9,0.189,0.366,242.5,398.0,0.356,217.6,399.7,0.208,0.21,635.1,88.84,10.05,21.666666,39.012623,5.3999996,0.0
2025-05-09 06:10:00,512,32.5,0.477,238.4,406.4,0.269,0.47,240.4,395.6,0.448,216.0,399.2,0.296,0.21,654.8,90.02,10.15,27.333334,50.782043,5.3999996,0.0
2025-05-09 06:15:00,512,33.1,0.511,240.9,408.8,0.304,0.509,242.0,395.5,0.496,213.9,399.5,0.335,0.28,662.8,90.23,10.25,33.0,62.551468,5.3999996,0.0
2025-05-09 06:20:00,512,33.5,0.562,230.6,405.6,0.343,0.562,241.8,399.0,0.552,222.6,397.6,0.368,0.29,662.8,91.78,10.416667,39.333332,74.51614,5.403995,0.0
2025-05-09 06:25:00,512,34.1,0.684,237.1,409.7,0.451,0.668,236.3,406.0,0.675,233.0,407.2,0.479,0.29,674.7,93.17,10.583333,45.666668,86.48082,5.407991,0.0
2025-05-09 06:30:00,512,34.5,0.822,238.6,408.7,0.562,0.814,237.9,404.3,0.808,227.9,406.0,0.601,0.29,678.4,93.49,10.75,52.0,98.445496,5.4119864,0.0
2025-05-09 06:35:00,512,34.9,1.07,234.5,405.9,0.736,1.049,231.9,405.1,1.057,235.2,404.5,0.771,0.49,686.7,94.65,10.933333,58.333332,112.70864,5.4119864,0.0
2025-05-09 06:40:00,512,35.3,1.288,237.0,407.2,0.901,1.301,235.2,403.5,1.299,231.4,405.5,0.949,0.69,697.7,94.97,11.116667,64.666664,126.97178,5.4119864,0.0
2025-05-09 06:45:00,512,35.9,1.624,243.3,408.0,1.136,1.643,238.8,397.2,1.642,213.7,399.4,1.183,0.69,705.7,95.71,11.3,71.0,141.23492,5.4119864,0.0
2025-05-09 06:50:00,512,36.3,1.797,238.6,407.7,1.262,1.8,233.5,404.7,1.791,230.9,405.6,1.309,0.89,703.7,96.4,11.483334,76.333336,157.07552,5.407991,0.0
2025-05-09 06:55:00,512,36.7,1.929,238.0,407.3,1.351,1.924,234.8,403.6,1.922,227.9,405.0,1.395,0.89,710.7,96.4,11.666667,81.666664,172.91612,5.403995,0.0
2025-05-09 07:00:00,512,37.1,2.151,241.4,407.8,1.505,2.156,235.8,398.4,2.165,218.9,400.9,1.553,1.09,711.8,96.4,11.85,87.0,188.75671,5.3999996,0.0
2025-05-09 07:05:00,512,37.7,2.445,239.4,407.7,1.709,2.449,237.2,400.5,2.442,222.9,401.5,1.762,1.29,711.0,96.73,12.05,91.333336,205.8443,5.553458,0.0
2025-05-09 07:10:00,512,37.9,2.651,237.7,407.9,1.849,2.636,237.9,400.5,2.645,223.0,400.7,1.893,1.29,714.0,97.42,12.25,95.666664,222.9319,5.706917,0.0
2025-05-09 07:15:00,512,38.5,2.721,240.2,408.0,1.898,2.721,237.0,398.1,2.719,219.4,402.3,1.945,1.29,711.0,97.42,12.45,100.0,240.01949,5.8603754,0.0
2025-05-09 07:20:00,512,38.9,3.053,237.5,407.6,2.133,3.056,235.2,403.8,3.048,229.3,404.7,2.181,1.49,719.0,97.42,12.65,103.666664,256.9565,6.183757,0.0
2025-05-09 07:25:00,512,39.3,3.359,234.1,407.1,2.348,3.338,238.2,404.9,3.355,229.4,403.2,2.409,1.69,720.1,97.42,12.85,107.333336,273.89352,6.507138,0.0
2025-05-09 07:30:00,512,39.7,3.742,235.4,409.2,2.612,3.742,243.9,399.7,3.755,220.0,401.9,2.679,1.89,723.0,97.42,13.05,111.0,290.83054,6.830519,0.0
2025-05-09 07:35:00,512,40.3,3.083,237.7,411.4,2.221,3.079,237.7,409.7,3.08,236.0,408.2,2.279,1.67,721.0,97.44,13.266666,114.333336,304.13812,7.1301885,0.0
2025-05-09 07:40:00,512,41.4,8.1,240.8,418.8,5.86,8.094,242.1,420.6,8.063,243.1,417.5,5.986,4.06,747.1,97.8,13.483334,117.666664,317.44568,7.4298577,0.0
2025-05-09 07:45:00,512,42.6,8.062,241.9,424.3,5.864,8.047,249.5,419.2,8.061,236.2,417.1,5.988,4.06,743.1,97.91,13.7,121.0,330.75327,7.729527,0.0
2025-05-09 07:50:00,512,43.6,8.309,240.4,424.0,6.052,8.289,246.1,421.7,8.28,244.1,418.8,6.182,4.26,735.1,97.91,13.866667,124.0,339.129,8.082591,0.0
2025-05-09 07:55:00,512,44.4,8.729,234.8,422.6,6.334,8.7,248.0,421.3,8.69,245.1,416.4,6.47,4.46,728.1,97.91,14.033333,127.0,347.50473,8.435656,0.0
2025-05-09 08:00:00,512,45.4,9.095,235.5,424.3,6.598,9.06,251.3,419.6,9.073,240.0,416.2,6.736,4.66,724.1,97.9,14.2,130.0,355.88046,8.78872,0.0
2025-05-09 08:05:00,512,46.2,9.627,239.2,427.8,7.006,9.625,250.8,422.4,9.623,243.3,421.4,7.15,4.98,714.9,97.92,14.316667,132.33333,360.45084,8.918558,0.0
2025-05-09 08:10:00,512,47.0,7.811,237.0,423.5,4.24,7.744,251.5,417.0,7.751,238.6,415.5,4.335,3.8,775.2,97.81,14.433333,134.66667,365.0212,9.048397,0.0
2025-05-09 08:15:00,512,47.2,0.992,228.7,417.8,0.361,0.995,251.9,413.3,0.983,235.8,408.2,0.408,0.27,833.5,87.16,14.55,137.0,369.59158,9.178235,0.0
2025-05-09 08:20:00,512,46.4,3.288,224.1,416.9,3.927,3.274,252.3,416.0,3.278,241.1,408.1,4.509,1.54,812.4,87.11,14.650001,139.33333,372.4805,9.268681,0.0
2025-05-09 08:25:00,512,46.4,6.815,229.8,419.9,4.552,6.784,249.4,418.1,6.78,243.2,412.0,4.655,3.45,730.9,97.8,14.75,141.66667,375.36942,9.359126,0.0
2025-05-09 08:30:00,512,47.8,7.414,230.6,421.9,4.596,7.366,252.4,415.4,7.385,237.1,409.6,4.694,3.79,731.1,97.9,14.85,144.0,378.25833,9.449572,0.0
2025-05-09 08:35:00,512,49.3,10.34,234.2,429.3,8.911,10.335,251.8,427.8,10.329,249.1,422.9,9.135,5.48,730.7,97.55,14.916667,148.0,383.2662,9.530813,0.0
2025-05-09 08:40:00,512,49.7,5.123,233.4,423.1,4.417,5.119,251.8,418.5,5.121,241.5,416.5,4.505,2.39,805.6,97.97,14.983334,152.0,388.27405,9.612055,0.0
2025-05-09 08:45:00,512,48.9,3.239,231.2,413.4,2.284,3.265,244.1,408.1,3.251,233.2,407.4,2.342,1.68,687.8,97.51,15.05,156.0,393.28192,9.693296,0.0
2025-05-09 08:50:00,512,50.4,14.208,248.1,433.2,10.559,14.178,250.3,428.5,14.204,247.0,429.8,10.781,7.69,709.7,97.87,15.133333,161.33333,398.65585,9.843558,0.0
2025-05-09 08:55:00,512,51.6,9.353,249.7,434.0,6.947,9.352,252.1,426.6,9.342,241.6,426.4,7.096,4.6,786.2,97.85,15.216667,166.66667,404.02982,9.99382,0.0
2025-05-09 09:00:00,512,50.6,4.451,249.3,423.2,0.36,4.473,251.2,406.2,4.476,210.9,409.5,0.368,2.18,784.8,97.75,15.3,172.0,409.40375,10.144082,0.0
2025-05-09 09:05:00,512,50.2,5.186,243.6,419.5,3.712,5.192,248.7,404.4,5.23,218.6,407.4,3.802,2.88,682.6,97.83,15.366667,178.33333,414.44904,10.250987,0.0
